"","GAME_ID","Date","Team","Score","AtB","1B","2B","3B","Hr","RBI","SH","SF","HP","W","IW","SO","SB","CS","GDP","AFCI","LB","PU","IER","TER","WP","B","PO","A","E","PB","DP","TP"
"3221","CHN201604280",20160428,"CHN",7,32,8,2,0,1,7,0,0,2,11,0,5,0,0,0,0,14,5,2,2,1,0,27,9,2,0,2,0
"3331","CHN201604290",20160429,"CHN",6,28,7,2,0,1,6,0,0,0,7,1,3,0,0,2,0,5,3,1,1,1,0,27,7,0,0,1,0
"3621","CHN201605010",20160501,"CHN",3,36,6,1,0,0,3,0,0,1,3,0,12,2,0,0,0,7,4,3,3,1,0,30,15,1,0,1,0
"4141","CHN201605050",20160505,"CHN",5,31,8,3,0,1,5,0,0,2,2,1,11,0,0,0,0,6,6,2,2,0,0,27,14,0,0,1,0
"4281","CHN201605060",20160506,"CHN",8,30,9,2,1,4,8,1,0,0,5,0,8,0,0,2,0,4,4,6,6,0,0,27,7,0,0,1,0
"4441","CHN201605070",20160507,"CHN",8,32,11,2,1,1,8,3,0,1,7,2,6,0,0,0,0,11,7,5,5,1,0,27,12,1,0,1,0
"4591","CHN201605080",20160508,"CHN",4,48,14,2,0,1,3,1,0,2,3,0,10,2,0,1,0,13,5,2,2,3,0,39,19,1,0,1,0
"4841","CHN201605100",20160510,"CHN",8,33,12,3,1,0,8,0,1,0,5,1,5,0,0,1,0,7,7,7,7,1,0,27,7,1,0,0,0
"4981","CHN201605111",20160511,"CHN",4,35,9,3,0,0,4,1,0,1,6,2,5,0,1,0,0,12,4,6,6,1,0,27,13,3,0,1,0
"4991","CHN201605112",20160511,"CHN",0,31,4,0,0,0,0,0,0,0,5,0,14,0,0,1,0,9,3,1,1,0,0,27,9,0,0,0,0
"5231","CHN201605130",20160513,"CHN",9,34,11,2,0,3,9,0,0,0,4,0,9,0,0,1,0,5,4,3,3,0,0,27,14,1,0,2,0
"5381","CHN201605140",20160514,"CHN",8,35,11,0,0,2,8,0,0,1,5,0,7,0,0,0,0,9,2,2,2,1,0,27,11,0,1,1,0
"5541","CHN201605150",20160515,"CHN",1,30,4,2,0,0,1,0,1,0,1,0,7,1,0,0,0,4,6,2,2,0,0,27,10,0,0,0,0
"7131","CHN201605270",20160527,"CHN",6,33,10,1,1,3,6,0,0,0,2,0,9,0,0,1,0,5,4,1,1,0,0,27,9,2,0,2,0
"7281","CHN201605280",20160528,"CHN",4,30,8,3,0,1,4,0,0,1,1,0,9,0,1,0,0,4,1,1,1,0,0,27,13,0,0,0,0
"7431","CHN201605290",20160529,"CHN",7,32,10,0,0,2,7,0,0,0,6,0,10,0,0,2,0,7,4,2,2,2,0,27,11,0,0,2,0
"7571","CHN201605300",20160530,"CHN",2,30,8,1,0,0,2,0,0,1,3,0,9,0,1,1,0,8,5,0,0,0,0,27,8,0,0,0,0
"7721","CHN201605310",20160531,"CHN",0,27,1,0,0,0,0,0,0,1,1,0,11,1,1,0,0,2,4,5,5,1,0,27,12,2,0,1,0
"7861","CHN201606010",20160601,"CHN",2,26,3,0,0,1,2,0,0,2,2,0,11,1,1,0,0,4,1,1,1,0,0,27,12,0,0,0,0
"7991","CHN201606020",20160602,"CHN",7,33,10,0,0,4,7,0,0,0,3,0,11,0,0,1,0,5,2,2,2,1,0,27,15,0,0,3,0
"8111","CHN201606030",20160603,"CHN",6,30,7,5,0,0,5,0,0,2,6,3,13,0,0,1,0,8,4,0,0,0,0,27,7,0,0,1,0
"8261","CHN201606040",20160604,"CHN",5,32,7,1,0,2,5,0,0,0,3,1,6,0,0,0,0,6,5,3,3,0,0,27,7,0,0,0,0
"8411","CHN201606050",20160605,"CHN",2,31,5,1,0,1,2,1,0,1,2,0,6,0,0,0,0,6,5,3,3,0,0,27,10,0,0,0,0
"10011","CHN201606170",20160617,"CHN",6,31,9,3,0,1,6,0,0,2,11,1,6,0,0,0,0,14,4,0,0,2,0,27,9,0,0,1,0
"10161","CHN201606180",20160618,"CHN",4,28,6,2,0,3,4,1,0,1,7,2,6,1,0,1,0,9,4,3,3,0,0,27,11,0,0,1,0
"10311","CHN201606190",20160619,"CHN",10,37,14,0,0,5,10,0,0,0,2,0,9,0,0,1,0,5,5,5,5,0,0,27,8,1,0,0,0
"10431","CHN201606200",20160620,"CHN",2,34,9,2,0,0,2,0,0,2,2,0,8,0,0,1,0,9,5,3,3,0,0,27,7,0,0,0,0
"10581","CHN201606210",20160621,"CHN",3,30,7,2,0,0,2,0,1,0,6,0,6,0,0,3,0,7,4,4,4,0,0,27,8,0,0,1,0
"10731","CHN201606220",20160622,"CHN",2,28,3,1,0,1,2,0,0,0,3,0,5,0,0,1,0,2,4,6,6,1,0,27,4,1,0,0,0
"12381","CHN201607040",20160704,"CHN",10,38,12,1,0,3,8,0,0,2,6,1,7,0,0,0,0,12,5,3,3,0,0,27,12,1,0,1,0
"12531","CHN201607050",20160705,"CHN",5,34,7,1,0,4,5,0,0,1,5,0,7,0,0,0,0,8,4,8,8,0,0,27,9,2,1,0,0
"12681","CHN201607060",20160706,"CHN",3,32,8,1,0,1,3,1,0,0,2,0,9,0,0,2,0,5,4,5,5,1,0,27,6,0,0,0,0
"12811","CHN201607070",20160707,"CHN",3,38,8,1,1,0,3,0,0,3,3,0,9,1,0,2,0,8,6,4,4,0,0,33,11,0,1,0,0
"13401","CHN201607150",20160715,"CHN",6,31,7,2,0,0,5,1,0,0,5,0,3,0,0,1,0,7,5,0,0,1,0,27,14,0,1,0,0
"13551","CHN201607160",20160716,"CHN",3,29,4,1,0,0,3,0,0,0,6,0,12,1,0,0,0,8,4,1,1,0,0,27,11,0,0,1,0
"13701","CHN201607170",20160717,"CHN",1,31,4,1,0,0,1,0,0,0,0,0,10,1,0,0,0,3,2,4,4,0,0,27,9,0,0,0,0
"13821","CHN201607180",20160718,"CHN",5,31,10,3,0,1,5,1,1,1,1,0,8,2,0,0,0,6,4,1,1,0,0,27,13,0,0,2,0
"13951","CHN201607190",20160719,"CHN",1,34,9,3,0,0,0,0,0,0,4,0,9,1,0,1,0,10,3,2,2,0,0,27,9,0,0,0,0
"14091","CHN201607200",20160720,"CHN",6,34,11,2,0,2,6,1,0,1,2,0,6,1,0,0,0,8,4,2,2,1,0,27,10,0,0,2,0
"15051","CHN201607270",20160727,"CHN",8,30,6,1,0,3,8,0,0,1,6,0,4,0,0,0,0,5,3,1,1,0,0,27,9,0,0,1,0
"15161","CHN201607280",20160728,"CHN",3,30,7,3,0,0,3,0,0,1,4,1,5,0,0,1,0,8,4,1,1,0,0,27,11,0,0,1,0
"15291","CHN201607290",20160729,"CHN",12,35,14,3,0,2,11,1,1,0,6,0,5,2,0,1,0,7,3,1,1,0,0,27,6,0,0,0,0
"15441","CHN201607300",20160730,"CHN",1,29,3,0,0,0,1,1,0,0,2,0,14,0,1,0,0,4,4,3,3,3,0,27,17,1,0,1,0
"15591","CHN201607310",20160731,"CHN",7,44,9,2,1,0,6,1,0,2,6,0,16,1,0,0,0,12,8,6,6,1,0,36,15,0,0,0,0
"15711","CHN201608010",20160801,"CHN",5,31,10,3,1,0,5,0,2,1,7,1,7,1,0,1,0,12,1,0,0,0,0,27,15,1,0,2,0
"15831","CHN201608020",20160802,"CHN",3,31,9,0,1,0,2,0,0,1,3,0,10,1,0,1,0,8,5,1,1,0,0,27,12,1,0,1,0
"15991","CHN201608030",20160803,"CHN",5,33,9,3,0,0,3,1,1,0,5,1,11,1,0,0,0,9,4,4,4,1,0,27,6,0,0,1,0
"16761","CHN201608090",20160809,"CHN",5,30,8,3,0,2,4,0,1,0,2,0,7,0,1,0,0,4,2,1,1,0,0,27,8,0,0,0,0
"16911","CHN201608100",20160810,"CHN",3,32,7,2,0,1,3,0,0,0,1,0,6,0,0,0,0,6,5,1,1,0,0,27,13,0,0,0,0
"17061","CHN201608110",20160811,"CHN",4,42,11,2,1,0,4,0,0,0,6,0,10,0,0,1,0,12,6,3,3,1,0,33,12,0,0,0,0
"17171","CHN201608120",20160812,"CHN",13,38,14,4,0,5,13,0,0,2,4,0,7,0,0,0,0,7,4,2,2,1,0,27,8,2,0,0,0
"17321","CHN201608130",20160813,"CHN",4,32,8,1,0,1,3,0,0,0,4,0,6,0,1,1,0,5,4,8,8,1,0,27,6,0,0,0,0
"17471","CHN201608140",20160814,"CHN",4,34,8,1,1,1,4,0,1,0,2,0,10,0,0,0,0,6,5,5,5,0,0,27,8,1,0,1,0
"17751","CHN201608161",20160816,"CHN",4,27,6,1,0,0,3,1,2,1,4,0,4,0,1,0,0,7,5,0,0,1,0,27,12,1,0,0,0
"17761","CHN201608162",20160816,"CHN",4,31,10,2,0,1,4,0,0,0,5,0,3,1,0,1,0,8,4,1,1,1,0,27,10,1,0,1,0
"17911","CHN201608170",20160817,"CHN",6,31,8,1,0,2,6,0,0,2,4,0,6,0,0,1,0,7,3,1,1,0,0,27,9,0,0,0,0
"18021","CHN201608180",20160818,"CHN",9,38,14,5,0,2,9,0,0,0,2,0,6,0,0,0,0,7,4,6,6,0,0,27,11,0,2,0,0
"19551","CHN201608290",20160829,"CHN",8,52,17,3,1,2,8,0,0,1,6,2,12,0,0,1,0,15,8,7,7,0,0,39,19,2,0,0,0
"19691","CHN201608300",20160830,"CHN",3,28,5,1,0,1,3,0,0,1,3,0,7,1,0,0,0,5,3,0,0,0,0,27,12,0,0,0,0
"19831","CHN201608310",20160831,"CHN",6,31,8,2,1,1,5,0,1,0,6,0,5,0,0,0,0,8,6,5,5,3,0,27,8,2,0,1,0
"19921","CHN201609010",20160901,"CHN",5,32,8,1,0,0,5,0,0,0,5,1,8,1,0,0,0,8,4,3,3,2,0,27,15,1,0,1,0
"20021","CHN201609020",20160902,"CHN",2,27,5,3,0,0,2,1,0,0,5,1,6,0,0,0,0,7,1,1,1,0,0,27,9,0,0,0,0
"20171","CHN201609030",20160903,"CHN",2,32,7,1,0,0,2,1,1,1,3,0,12,1,0,0,0,9,4,2,2,2,0,27,10,1,1,0,0
"20321","CHN201609040",20160904,"CHN",3,46,10,2,0,0,3,0,0,1,4,1,8,1,0,1,0,11,8,1,1,0,0,39,17,1,1,0,0
"21881","CHN201609150",20160915,"CHN",4,35,10,2,0,1,4,0,0,0,5,0,11,0,0,1,0,9,4,3,3,0,0,27,11,2,0,1,0
"22001","CHN201609160",20160916,"CHN",5,34,11,2,0,2,5,0,0,1,4,0,4,0,0,4,0,7,3,4,4,0,0,30,5,1,0,1,0
"22151","CHN201609170",20160917,"CHN",3,33,8,1,1,1,3,0,0,1,2,0,9,0,1,1,0,6,4,10,10,1,0,27,7,1,0,2,0
"22311","CHN201609180",20160918,"CHN",1,36,9,2,0,0,1,0,0,1,2,0,9,0,0,0,0,11,5,3,3,0,0,27,10,0,0,0,0
"22421","CHN201609190",20160919,"CHN",5,33,9,3,0,3,5,0,0,1,0,0,6,0,0,0,0,5,3,2,2,0,0,27,10,1,0,0,0
"22551","CHN201609200",20160920,"CHN",6,33,11,3,0,0,6,0,0,1,6,0,5,1,1,1,0,10,4,1,1,0,0,27,14,1,0,2,0
"22691","CHN201609210",20160921,"CHN",9,39,15,0,0,2,8,0,0,1,5,1,5,0,0,0,0,12,4,2,2,0,0,27,12,1,0,0,0
"22961","CHN201609230",20160923,"CHN",5,33,9,3,0,0,4,0,0,0,6,0,4,2,0,0,0,10,4,0,0,0,0,27,10,0,0,3,0
"23111","CHN201609240",20160924,"CHN",4,34,8,1,2,1,4,0,0,0,3,0,10,0,0,1,0,6,8,10,10,0,0,27,9,1,0,2,0
"23261","CHN201609250",20160925,"CHN",3,30,8,2,0,1,3,0,0,1,5,1,10,3,0,1,0,9,4,1,1,0,0,27,9,0,0,1,0
"10100","CIN201604040",20160404,"CIN",6,28,6,3,0,0,5,0,1,1,3,0,7,0,0,1,0,3,5,2,2,0,0,27,6,0,0,0,0
"3310","CIN201604060",20160406,"CIN",3,33,8,1,0,1,3,0,0,0,0,0,9,0,0,0,0,5,3,2,2,1,0,27,13,0,0,0,0
"4310","CIN201604070",20160407,"CIN",10,34,12,1,0,3,10,1,0,0,5,0,9,1,0,0,0,6,5,5,5,0,0,27,8,1,0,1,0
"5510","CIN201604080",20160408,"CIN",5,30,6,0,0,1,4,1,1,1,6,0,5,3,0,2,0,7,7,5,5,1,0,27,8,3,0,1,0
"6810","CIN201604090",20160409,"CIN",5,30,8,1,0,1,5,0,0,0,4,0,6,0,1,1,0,5,4,1,1,0,0,27,8,1,0,3,0
"8010","CIN201604100",20160410,"CIN",2,30,10,2,1,1,2,1,0,0,2,0,2,0,0,3,0,6,4,1,1,1,0,27,10,0,0,0,0
"18310","CIN201604180",20160418,"CIN",1,31,4,2,0,0,0,0,0,0,1,1,7,0,0,0,0,4,5,5,5,0,0,27,10,0,0,0,0
"19710","CIN201604190",20160419,"CIN",4,31,9,2,1,0,4,0,0,1,1,0,5,5,1,1,0,5,4,3,3,0,1,27,9,0,0,0,0
"21110","CIN201604200",20160420,"CIN",6,34,9,3,0,2,6,0,0,0,0,0,8,0,0,0,0,3,4,5,5,0,0,27,10,0,0,0,0
"22610","CIN201604210",20160421,"CIN",0,25,0,0,0,0,0,0,0,0,4,0,6,0,0,1,0,2,4,13,13,0,0,27,10,1,1,0,0
"24010","CIN201604220",20160422,"CIN",1,30,5,0,0,1,1,0,0,1,1,0,5,1,0,2,0,4,4,7,7,0,0,27,9,1,0,0,0
"2551","CIN201604230",20160423,"CIN",13,36,15,3,0,4,11,0,0,0,4,1,9,0,0,0,0,3,4,5,5,2,0,27,8,1,0,1,0
"2701","CIN201604240",20160424,"CIN",0,29,3,0,0,0,0,1,0,0,2,0,12,0,0,0,0,5,4,9,9,0,0,27,7,0,0,1,0
"3731","CIN201605020",20160502,"CIN",6,33,8,1,1,1,6,1,0,0,2,0,11,1,0,1,0,3,4,9,9,0,0,27,11,0,0,1,0
"3871","CIN201605030",20160503,"CIN",1,29,3,0,0,1,1,0,0,1,2,0,9,0,0,1,0,4,4,3,3,1,0,27,12,0,0,0,0
"4021","CIN201605040",20160504,"CIN",7,34,10,2,0,4,7,0,0,0,1,0,8,0,1,0,0,4,3,4,4,0,0,27,7,0,0,1,0
"4151","CIN201605050",20160505,"CIN",9,33,9,4,0,3,9,0,1,0,3,0,10,0,0,0,0,4,3,5,5,0,0,27,18,0,0,3,0
"4291","CIN201605060",20160506,"CIN",5,29,6,2,0,2,5,0,0,0,3,0,8,0,0,0,0,3,4,1,1,0,0,27,11,0,0,0,0
"4451","CIN201605070",20160507,"CIN",7,40,11,1,0,2,5,0,0,1,1,0,10,3,0,1,0,5,6,10,10,0,0,30,14,3,0,0,0
"4601","CIN201605080",20160508,"CIN",4,31,6,1,1,1,4,1,0,0,3,0,8,0,1,0,0,4,4,5,5,2,0,27,5,0,0,1,0
"4701","CIN201605090",20160509,"CIN",3,29,9,0,0,3,3,0,0,1,2,0,4,0,1,2,0,5,4,2,2,0,0,27,11,0,0,0,0
"5001","CIN201605110",20160511,"CIN",4,30,6,1,2,1,4,1,1,2,1,0,8,0,1,0,0,4,5,4,4,2,0,27,7,1,0,0,0
"5921","CIN201605180",20160518,"CIN",7,46,10,2,0,3,7,0,0,0,3,1,14,1,0,0,0,6,7,7,7,2,0,36,10,2,0,0,0
"6041","CIN201605190",20160519,"CIN",2,32,5,2,0,1,2,0,0,0,1,0,8,0,0,0,0,4,4,7,7,0,0,27,7,2,0,1,0
"6171","CIN201605200",20160520,"CIN",3,33,8,1,0,1,3,1,0,0,3,1,9,0,0,1,0,7,5,8,8,1,0,27,12,0,0,1,0
"6321","CIN201605210",20160521,"CIN",0,30,4,0,0,0,0,0,0,0,3,0,7,0,0,1,0,6,4,3,3,1,0,27,10,1,0,0,0
"6471","CIN201605220",20160522,"CIN",4,32,8,2,0,1,4,1,1,1,1,0,9,0,0,0,0,5,4,5,5,2,0,27,14,2,0,1,0
"8121","CIN201606030",20160603,"CIN",7,35,12,2,0,3,7,0,0,0,0,0,9,1,0,1,0,4,3,2,2,1,0,27,14,0,0,1,0
"8271","CIN201606040",20160604,"CIN",6,30,7,1,0,3,6,0,0,0,3,0,15,0,1,0,0,3,3,3,3,0,0,27,9,0,0,0,0
"8421","CIN201606050",20160605,"CIN",9,36,12,2,0,1,8,2,0,0,5,1,13,1,0,1,0,7,6,8,8,1,0,27,10,2,0,0,0
"8661","CIN201606070",20160607,"CIN",7,34,12,3,0,3,7,1,1,0,2,1,8,4,0,1,0,6,3,4,3,0,0,27,15,4,0,1,0
"8821","CIN201606080",20160608,"CIN",7,41,15,5,0,2,7,0,0,0,1,0,9,1,1,0,0,8,4,12,12,0,0,27,12,2,0,0,0
"8951","CIN201606090",20160609,"CIN",2,30,4,1,0,0,2,0,0,1,1,0,11,0,1,0,0,3,3,3,3,1,1,27,5,0,0,0,0
"9071","CIN201606100",20160610,"CIN",2,28,5,1,0,0,1,0,0,0,1,0,4,0,0,1,0,3,3,1,1,1,0,27,12,0,0,3,0
"9221","CIN201606110",20160611,"CIN",2,29,6,1,0,1,2,1,0,0,5,0,10,1,0,0,0,9,3,1,1,0,0,27,5,0,0,1,0
"9371","CIN201606120",20160612,"CIN",1,31,7,1,0,0,1,0,0,1,2,0,9,0,1,2,0,6,4,6,6,0,0,27,13,0,0,2,0
"10831","CIN201606230",20160623,"CIN",4,34,7,2,0,1,3,0,0,0,5,0,9,0,1,0,0,8,4,6,6,0,0,27,10,1,0,0,0
"10961","CIN201606240",20160624,"CIN",4,31,5,1,1,0,3,1,0,0,6,0,8,1,0,1,0,7,5,13,13,0,1,27,12,0,0,0,0
"11121","CIN201606250",20160625,"CIN",0,30,4,2,0,0,0,0,0,0,1,0,10,0,1,0,0,4,3,3,3,0,0,27,6,1,0,1,0
"11271","CIN201606260",20160626,"CIN",3,32,9,1,0,1,3,0,0,0,4,0,7,1,0,1,0,9,2,0,0,0,0,27,12,0,0,0,0
"11391","CIN201606270",20160627,"CIN",8,34,8,3,0,2,7,1,0,0,6,0,6,4,0,0,0,6,5,10,10,0,0,27,7,1,0,1,0
"11531","CIN201606280",20160628,"CIN",2,51,8,0,0,1,2,0,0,2,1,0,13,1,0,1,0,7,6,7,7,0,1,45,17,1,0,1,0
"11681","CIN201606290",20160629,"CIN",2,33,9,2,0,1,2,0,0,0,5,0,7,0,1,1,0,9,4,8,8,1,0,27,11,0,1,1,0
"13411","CIN201607150",20160715,"CIN",5,32,9,3,0,0,5,0,0,0,3,0,7,1,0,1,0,6,4,4,4,0,0,27,11,1,0,0,0
"13561","CIN201607160",20160716,"CIN",1,35,9,1,0,0,1,0,0,1,3,0,8,1,0,1,0,11,5,9,9,0,0,27,7,0,0,0,0
"13711","CIN201607170",20160717,"CIN",1,28,4,0,0,0,0,0,0,0,2,0,7,1,1,1,0,3,3,0,0,0,0,27,8,1,0,0,0
"13831","CIN201607180",20160718,"CIN",8,35,12,0,0,3,8,0,0,0,3,0,7,3,1,1,0,6,4,2,2,0,0,27,12,0,0,0,0
"13961","CIN201607190",20160719,"CIN",4,41,12,3,0,1,4,0,0,1,4,0,6,0,1,2,0,9,5,3,3,0,0,33,14,2,0,3,0
"14101","CIN201607200",20160720,"CIN",6,34,12,0,0,2,6,0,0,1,3,0,5,1,1,1,0,8,2,3,3,0,0,27,10,0,0,1,0
"14341","CIN201607220",20160722,"CIN",6,30,8,2,0,2,6,0,0,1,9,2,8,3,0,2,0,10,3,2,2,0,1,27,5,0,0,1,0
"14491","CIN201607230",20160723,"CIN",6,34,10,3,0,1,4,0,0,0,1,0,14,2,0,1,0,5,4,1,1,1,0,27,12,0,0,0,0
"14641","CIN201607240",20160724,"CIN",8,37,11,0,0,1,8,0,0,1,6,0,8,2,0,0,0,9,3,9,9,0,0,27,10,1,1,1,0
"15841","CIN201608020",20160802,"CIN",7,36,12,1,0,3,7,0,0,0,6,0,9,1,0,2,0,10,4,5,5,0,0,27,7,0,0,0,0
"16001","CIN201608030",20160803,"CIN",4,35,10,1,1,0,4,0,0,0,2,0,7,1,0,1,0,6,3,5,5,0,0,27,20,0,1,1,0
"16131","CIN201608040",20160804,"CIN",7,32,11,5,0,0,6,0,1,1,1,0,4,2,0,2,0,4,4,0,0,0,0,27,7,0,0,0,0
"17621","CIN201608150",20160815,"CIN",3,34,7,1,0,1,2,0,0,0,5,0,13,0,0,1,0,9,5,6,6,1,0,27,9,1,0,1,0
"17771","CIN201608160",20160816,"CIN",6,29,8,0,0,1,6,0,1,1,4,0,7,0,0,1,0,5,3,3,3,0,1,27,10,0,0,1,0
"17921","CIN201608170",20160817,"CIN",3,30,8,4,1,0,3,1,0,0,5,2,1,1,0,2,0,9,4,1,1,0,0,27,6,1,0,0,0
"18031","CIN201608180",20160818,"CIN",5,31,8,1,0,1,4,0,0,0,3,1,12,2,0,1,0,5,4,2,2,0,0,27,10,2,0,2,0
"18161","CIN201608190",20160819,"CIN",9,34,12,1,0,2,9,0,0,0,4,1,8,0,0,2,0,5,4,2,2,0,0,27,8,0,0,1,0
"18311","CIN201608200",20160820,"CIN",11,40,18,3,0,3,11,0,0,0,4,0,3,1,1,0,0,9,3,1,1,0,0,27,11,0,0,0,0
"18461","CIN201608210",20160821,"CIN",0,33,9,1,0,0,0,0,0,0,1,0,12,0,0,2,0,7,3,4,4,0,0,27,8,0,0,1,0
"18571","CIN201608220",20160822,"CIN",9,41,14,5,2,0,9,0,1,0,8,0,4,0,0,0,0,14,6,18,18,0,0,27,4,0,0,0,0
"18691","CIN201608230",20160823,"CIN",3,26,6,2,0,0,3,1,1,0,3,0,7,2,0,0,0,4,3,0,0,1,0,27,7,0,0,0,0
"18831","CIN201608240",20160824,"CIN",5,30,4,1,0,0,4,0,1,1,6,1,6,0,0,0,0,6,4,5,5,0,0,27,10,1,0,2,0
"20031","CIN201609020",20160902,"CIN",3,33,11,2,0,0,3,1,1,0,7,0,10,4,1,0,0,14,3,2,2,0,0,27,12,0,0,0,0
"20181","CIN201609030",20160903,"CIN",9,34,12,6,0,0,8,0,1,0,9,2,9,2,1,1,0,11,4,1,1,0,0,27,9,1,0,4,0
"20331","CIN201609040",20160904,"CIN",2,34,11,1,0,0,2,0,0,0,5,0,9,0,0,3,0,10,5,3,3,1,0,27,3,2,0,0,0
"20461","CIN201609050",20160905,"CIN",0,33,8,1,1,0,0,0,0,0,1,0,5,0,0,2,0,7,5,5,5,1,0,27,8,0,0,1,0
"20611","CIN201609060",20160906,"CIN",3,31,5,0,1,1,3,0,1,0,4,0,11,1,0,0,0,6,4,5,5,0,0,27,8,1,0,1,0
"20761","CIN201609070",20160907,"CIN",3,37,13,2,0,0,3,0,0,0,5,0,12,0,3,0,0,12,5,5,5,1,0,27,7,1,0,1,0
"21461","CIN201609120",20160912,"CIN",3,30,7,0,0,0,3,0,0,0,1,0,6,0,0,0,0,4,4,0,0,0,1,27,8,1,0,0,0
"21611","CIN201609130",20160913,"CIN",6,32,10,2,0,1,6,1,1,1,0,0,5,0,1,0,0,5,2,4,4,0,0,27,4,0,0,0,0
"21761","CIN201609140",20160914,"CIN",0,31,6,1,1,0,0,0,0,1,2,0,8,0,0,1,0,7,5,7,7,0,0,27,10,1,0,0,0
"22011","CIN201609160",20160916,"CIN",7,38,9,1,1,2,7,1,0,0,2,0,11,0,0,1,0,4,8,9,9,0,0,30,12,0,0,2,0
"22161","CIN201609171",20160917,"CIN",4,37,11,2,0,1,4,0,0,0,2,0,4,2,0,0,0,8,4,7,7,0,0,27,11,3,0,3,0
"22171","CIN201609172",20160917,"CIN",3,32,7,0,0,2,2,0,0,0,2,0,7,0,0,2,0,4,5,4,4,0,0,27,12,1,0,0,0
"22321","CIN201609180",20160918,"CIN",7,34,14,4,0,1,7,2,2,0,2,0,6,0,0,0,0,9,3,4,4,0,0,27,7,2,0,1,0
"23921","CIN201609300",20160930,"CIN",3,32,5,1,0,1,3,0,0,0,1,0,8,0,0,1,0,3,5,7,7,1,0,27,9,0,0,1,0
"24071","CIN201610010",20161001,"CIN",7,32,10,4,0,1,7,0,1,1,5,0,9,5,0,0,0,8,4,4,4,0,0,27,8,0,0,1,0
"24221","CIN201610020",20161002,"CIN",4,32,6,2,0,0,4,0,0,1,3,0,7,0,0,0,0,5,6,7,7,0,0,27,10,0,0,1,0
"14100","CLE201604050",20160405,"CLE",2,31,5,0,0,0,2,0,1,0,3,0,15,0,0,0,0,6,5,6,6,1,0,27,8,1,0,1,0
"2610","CLE201604060",20160406,"CLE",7,31,9,2,0,2,7,0,1,0,6,0,6,1,1,1,0,7,5,6,6,1,0,27,10,0,0,0,0
"13710","CLE201604150",20160415,"CLE",5,42,14,4,0,1,5,0,0,0,3,0,9,1,0,0,0,13,5,6,6,0,0,27,14,1,1,0,0
"15210","CLE201604160",20160416,"CLE",7,33,11,3,0,0,7,1,0,0,3,0,5,2,0,1,0,6,5,5,5,0,0,27,12,0,0,0,0
"16710","CLE201604170",20160417,"CLE",0,30,3,1,0,0,0,0,0,0,2,0,15,0,0,1,0,5,4,6,6,0,0,27,7,2,0,0,0
"19110","CLE201604190",20160419,"CLE",3,31,10,2,0,0,3,0,0,0,5,0,4,0,0,3,0,9,4,2,2,0,0,27,11,0,0,0,0
"20610","CLE201604200",20160420,"CLE",1,30,4,2,0,0,1,0,1,1,1,0,9,0,1,0,0,5,3,2,2,0,0,27,7,1,0,0,0
"22110","CLE201604210",20160421,"CLE",7,36,8,2,0,2,7,0,0,0,6,0,10,1,1,1,0,5,7,10,10,1,0,30,11,0,0,1,0
"3811","CLE201605030",20160503,"CLE",7,32,10,2,0,1,7,0,0,0,4,0,5,0,0,2,0,5,5,3,3,0,0,27,8,0,0,1,0
"3961","CLE201605040",20160504,"CLE",4,26,5,2,0,0,3,0,0,1,3,0,7,0,0,3,0,2,1,0,0,0,0,27,15,0,0,2,0
"4111","CLE201605050",20160505,"CLE",9,38,16,2,0,2,9,0,0,0,3,0,7,0,0,2,0,8,5,4,4,0,0,27,11,1,0,0,0
"4221","CLE201605060",20160506,"CLE",7,30,9,2,0,0,7,0,0,0,7,0,5,0,0,3,0,6,3,1,1,1,0,27,11,0,0,0,0
"4381","CLE201605070",20160507,"CLE",0,31,6,1,0,0,0,0,0,0,2,0,7,1,0,1,0,6,5,7,7,1,0,27,13,0,0,2,0
"4531","CLE201605080",20160508,"CLE",5,33,8,1,0,2,5,0,0,0,4,0,8,1,0,0,0,8,4,4,4,0,0,27,12,0,0,2,0
"5161","CLE201605130",20160513,"CLE",7,31,8,2,0,2,7,0,1,0,4,0,5,1,0,0,0,5,5,5,5,1,0,27,11,2,0,0,0
"5311","CLE201605140",20160514,"CLE",3,32,7,1,0,1,3,0,0,0,3,0,9,0,0,2,0,5,4,6,6,0,0,27,11,0,0,1,0
"5471","CLE201605150",20160515,"CLE",1,36,9,0,0,1,1,0,0,0,1,0,9,0,0,0,0,9,3,3,3,0,0,27,5,1,1,1,0
"5601","CLE201605160",20160516,"CLE",15,39,19,3,0,2,14,1,2,0,6,0,5,0,0,1,0,9,5,6,6,0,0,27,14,1,0,3,0
"5701","CLE201605170",20160517,"CLE",13,41,17,5,0,0,12,0,0,0,9,0,7,1,0,0,0,13,3,1,1,0,0,27,9,0,0,0,0
"7041","CLE201605270",20160527,"CLE",4,33,10,4,0,2,4,0,1,0,4,1,8,0,1,2,0,7,4,6,6,0,0,27,10,0,0,1,0
"7191","CLE201605280",20160528,"CLE",11,39,13,1,0,0,8,0,0,0,5,0,5,5,0,1,0,9,5,4,4,0,0,27,7,0,0,1,0
"7341","CLE201605290",20160529,"CLE",4,34,8,2,0,3,4,0,0,0,5,1,9,0,0,1,0,8,5,6,6,0,0,27,8,0,0,0,0
"7501","CLE201605300",20160530,"CLE",2,34,11,1,0,2,2,0,0,0,3,0,3,0,0,4,0,8,4,5,4,0,0,27,14,4,0,2,0
